type	pre-condition	post-condition	confidence	SDC
Embedding	"80 % column values have their Glove embedding distance to ""japan"" < 6.5"	"values whose Glove embedding distance to ""japan"" > 12.0"	0.9899117606081851	(('embed', 1, 'japan', 0.8, 6.5), ('embed', 12.0), 1.3637264159371911, 0.01008823939181492, (44, 5802, 93058, 99476))
Embedding	"80 % column values have their Glove embedding distance to ""student"" < 5.5"	"values whose Glove embedding distance to ""student"" > 10.0"	0.9898799184366969	(('embed', 1, 'student', 0.8, 5.5), ('embed', 10.0), 1.3836654107401931, 0.010120081563303178, (5, 1147, 93166, 104062))
CTA	"80 % column values have their Doduo ""state""-classifier scores >= 4.5"	"values whose Doduo ""state""-classifier scores <= -2"""	0.9898645608587753	(('doduo', 'state', 0.8, 4.5), ('doduo', -2), 1.6880250075679808, 0.010135439141224757, (3, 863, 121753, 75761))
Embedding	"80 % column values have their Glove embedding distance to ""fun"" < 6.0"	"values whose Glove embedding distance to ""fun"" > 10.5"	0.9898594794952744	(('embed', 1, 'fun', 0.8, 6.0), ('embed', 10.5), 1.369221024996901, 0.010140520504725564, (10, 1800, 93100, 103470))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""washington"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""washington"" > 1.375"	0.9898302919206818	(('sbert', 1, 'washington', 0.8, 1.2000000000000002), ('sbert', 1.375), 0.8798429019625174, 0.010169708079318194, (26, 3713, 48628, 146013))
Embedding	"80 % column values have their Glove embedding distance to ""july"" < 4.0"	"values whose Glove embedding distance to ""july"" > 6.0"	0.9897147358317003	(('embed', 1, 'july', 0.8, 4.0), ('embed', 6.0), 2.1779008995838223, 0.010285264168299718, (6, 1262, 165359, 31753))
Embedding	"80 % column values have their Glove embedding distance to ""red"" < 5.5"	"values whose Glove embedding distance to ""red"" > 7.5"	0.9896786469970857	(('embed', 1, 'red', 0.8, 5.5), ('embed', 7.5), 1.6270387437377585, 0.010321353002914228, (11, 1892, 118568, 77909))
Embedding	"80 % column values have their Glove embedding distance to ""thursday"" < 5.0"	"values whose Glove embedding distance to ""thursday"" > 6.5"	0.9896410310542064	(('embed', 1, 'thursday', 0.8, 5.0), ('embed', 6.5), 2.0624212933677257, 0.010358968945793611, (16, 2487, 157342, 38535))
Embedding	"80 % column values have their Glove embedding distance to ""normal"" < 5.5"	"values whose Glove embedding distance to ""normal"" > 9.5"	0.9895332480103486	(('embed', 1, 'normal', 0.8, 5.5), ('embed', 9.5), 1.360982526387422, 0.010466751989651376, (17, 2578, 93219, 102566))
Embedding	"80 % column values have their Glove embedding distance to ""aug"" < 5.5"	"values whose Glove embedding distance to ""aug"" > 6.5"	0.9895166266476995	(('embed', 1, 'aug', 0.8, 5.5), ('embed', 6.5), 1.7411376684594109, 0.010483373352300514, (13, 2103, 129677, 66587))
Embedding	"80 % column values have their Glove embedding distance to ""student"" < 6.0"	"values whose Glove embedding distance to ""student"" > 10.5"	0.9893714364698704	(('embed', 1, 'student', 0.8, 6.0), ('embed', 10.5), 1.3587488175166273, 0.010628563530129684, (47, 5824, 93092, 99417))
Embedding	"80 % column values have their Glove embedding distance to ""closed"" < 6.0"	"values whose Glove embedding distance to ""closed"" > 8.5"	0.9893514519877564	(('embed', 1, 'closed', 0.8, 6.0), ('embed', 8.5), 1.3821337166582317, 0.010648548012243575, (57, 6868, 95061, 96394))
Function	"80 % of values return True on function ""validate_date"" in Dataprep"	"values that return False on function ""validate_date"" in Dataprep"	0.9893329514176761	(('pyfunc', 'date', 0.8), ('pyfunc', 'date'), 1.1629551207109075, 0.010667048582323873, (180, 19331, 70315, 108554))
Embedding	"80 % column values have their Glove embedding distance to ""smart"" < 5.5"	"values whose Glove embedding distance to ""smart"" > 9.5"	0.9892034771655107	(('embed', 1, 'smart', 0.8, 5.5), ('embed', 9.5), 1.3625786118672083, 0.010796522834489258, (11, 1808, 93120, 103441))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""northeast"" < 1.1"	"values whose Sentence-BERT embedding distance to ""northeast"" > 1.3250000000000002"	0.9888941315085541	(('sbert', 1, 'northeast', 0.8, 1.1), ('sbert', 1.3250000000000002), 1.5916505192728088, 0.011105868491445927, (9, 1526, 115476, 81369))
Embedding	"80 % column values have their Glove embedding distance to ""spring"" < 5.0"	"values whose Glove embedding distance to ""spring"" > 6.5"	0.9888759080127904	(('embed', 1, 'spring', 0.8, 5.0), ('embed', 6.5), 1.8924940968485044, 0.011124091987209662, (12, 1868, 143764, 52736))
CTA	"80 % column values have their Doduo ""state""-classifier scores >= 4"	"values whose Doduo ""state""-classifier scores <= -2"""	0.9888621885161553	(('doduo', 'state', 0.8, 4), ('doduo', -2), 1.6740941706041546, 0.011137811483844687, (4, 915, 121752, 75709))
Pattern	"99 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	0.9886232923878894	(('pattern', 1, 'fq3', '^[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.9564626729456167, 0.011376707612110588, (46, 5338, 192996, 0))
Embedding	"80 % column values have their Glove embedding distance to ""other"" < 5.5"	"values whose Glove embedding distance to ""other"" > 12.0"	0.9885498312252707	(('embed', 1, 'other', 0.8, 5.5), ('embed', 12.0), 1.3476535079741587, 0.011450168774729291, (35, 4208, 93066, 101071))
Embedding	"80 % column values have their Glove embedding distance to ""other"" < 5.5"	"values whose Glove embedding distance to ""other"" > 9.0"	0.9885498312252707	(('embed', 1, 'other', 0.8, 5.5), ('embed', 9.0), 1.3540660037814525, 0.011450168774729291, (35, 4208, 93688, 100449))
Embedding	"80 % column values have their Glove embedding distance to ""china"" < 6.0"	"values whose Glove embedding distance to ""china"" > 8.0"	0.9885018436174697	(('embed', 1, 'china', 0.8, 6.0), ('embed', 8.0), 1.8127555333744911, 0.011498156382530267, (14, 2024, 137115, 59227))
Embedding	"80 % column values have their Glove embedding distance to ""west"" < 5.0"	"values whose Glove embedding distance to ""west"" > 11.0"	0.9883842432973876	(('embed', 1, 'west', 0.8, 5.0), ('embed', 11.0), 1.378770191040678, 0.011615756702612369, (4, 877, 93108, 104391))
Embedding	"80 % column values have their Glove embedding distance to ""west"" < 5.0"	"values whose Glove embedding distance to ""west"" > 10.5"	0.9883842432973876	(('embed', 1, 'west', 0.8, 5.0), ('embed', 10.5), 1.3788107637920277, 0.011615756702612369, (4, 877, 93112, 104387))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""europe"" < 1.0"	"values whose Sentence-BERT embedding distance to ""europe"" > 1.35"	0.9883711112394276	(('sbert', 1, 'europe', 0.8, 1.0), ('sbert', 1.35), 1.246254253354361, 0.011628888760572477, (4, 876, 80139, 117361))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""europe"" < 1.1"	"values whose Sentence-BERT embedding distance to ""europe"" > 1.35"	0.9883546128353766	(('sbert', 1, 'europe', 0.8, 1.1), ('sbert', 1.35), 1.2227865163173401, 0.01164538716462335, (11, 1675, 80132, 116562))
Embedding	"80 % column values have their Glove embedding distance to ""safety"" < 6.0"	"values whose Glove embedding distance to ""safety"" > 9.5"	0.9882239979082177	(('embed', 1, 'safety', 0.8, 6.0), ('embed', 9.5), 1.3475254902420044, 0.011776002091782367, (36, 4188, 93354, 100802))
Embedding	"80 % column values have their Glove embedding distance to ""safety"" < 6.0"	"values whose Glove embedding distance to ""safety"" > 9.0"	0.9882239979082177	(('embed', 1, 'safety', 0.8, 6.0), ('embed', 9.0), 1.3531327851118569, 0.011776002091782367, (36, 4188, 93898, 100258))
Embedding	"80 % column values have their Glove embedding distance to ""jordan"" < 5.5"	"values whose Glove embedding distance to ""jordan"" > 11.5"	0.988157960526837	(('embed', 1, 'jordan', 0.8, 5.5), ('embed', 11.5), 1.344038546084648, 0.011842039473162995, (38, 4358, 93061, 100923))
Embedding	"80 % column values have their Glove embedding distance to ""northeast"" < 5.5"	"values whose Glove embedding distance to ""northeast"" > 10.5"	0.9880229558299154	(('embed', 1, 'northeast', 0.8, 5.5), ('embed', 10.5), 1.3594327269479893, 0.011977044170084557, (8, 1305, 93108, 103959))
Embedding	"80 % column values have their Glove embedding distance to ""religious"" < 6.5"	"values whose Glove embedding distance to ""religious"" > 11.5"	0.9879314010194857	(('embed', 1, 'religious', 0.8, 6.5), ('embed', 11.5), 1.3586934832644477, 0.01206859898051426, (8, 1295, 93099, 103978))
Embedding	"80 % column values have their Glove embedding distance to ""western"" < 5.0"	"values whose Glove embedding distance to ""western"" > 9.5"	0.9878491032928921	(('embed', 1, 'western', 0.8, 5.0), ('embed', 9.5), 1.3767077777893713, 0.012150896707107887, (4, 838, 93228, 104310))
Embedding	"80 % column values have their Glove embedding distance to ""western"" < 5.0"	"values whose Glove embedding distance to ""western"" > 7.5"	0.9878491032928921	(('embed', 1, 'western', 0.8, 5.0), ('embed', 7.5), 1.627774614749924, 0.012150896707107887, (4, 838, 117901, 79637))
Pattern	"98 % of values match pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	0.9876951559453533	(('pattern', 1, 'july 2020', '^[a-zA-Z]+ [\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 2.969883200138685, 0.012304844054646673, (14, 1890, 196476, 0))
Embedding	"80 % column values have their Glove embedding distance to ""england"" < 6.5"	"values whose Glove embedding distance to ""england"" > 11.5"	0.9876950909229056	(('embed', 1, 'england', 0.8, 6.5), ('embed', 11.5), 1.3464147544185097, 0.01230490907709431, (71, 7196, 93037, 98076))
Embedding	"80 % column values have their Glove embedding distance to ""april"" < 4.0"	"values whose Glove embedding distance to ""april"" > 5.5"	0.9875996333959902	(('embed', 1, 'april', 0.8, 4.0), ('embed', 5.5), 2.2487477547837726, 0.012400366604009776, (8, 1260, 171746, 25366))
Pattern	"80 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9875991023045763	(('pattern', 1, 'q2 2017', '^[a-zA-Z]+[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.8), ('pattern', 0), 3.011219390942617, 0.012400897695423737, (3, 704, 197673, 0))
CTA	"80 % column values have their Sherlock ""year""-classifier scores >= 0.1"	"values whose Sherlock ""year""-classifier scores <= 0.005"	0.987589886085521	(('cta', 'year', 0.8, 0.1), ('cta', 0.005), 2.5258662737092266, 0.012410113914478967, (8, 1259, 187015, 10098))
CTA	"80 % column values have their Doduo ""type""-classifier scores >= 4"	"values whose Doduo ""type""-classifier scores <= -1"""	0.9872976445875083	(('doduo', 'type', 0.8, 4), ('doduo', -1), 1.9384651308254268, 0.012702355412491604, (2, 568, 145121, 52689))
Embedding	"80 % column values have their Glove embedding distance to ""touring"" < 6.0"	"values whose Glove embedding distance to ""touring"" > 10.0"	0.9872150148285522	(('embed', 1, 'touring', 0.8, 6.0), ('embed', 10.0), 1.3357184697482631, 0.012784985171447818, (31, 3403, 93111, 101835))
Embedding	"80 % column values have their Glove embedding distance to ""africa"" < 5.5"	"values whose Glove embedding distance to ""africa"" > 9.5"	0.9870959406445948	(('embed', 1, 'africa', 0.8, 5.5), ('embed', 9.5), 1.3483600924202055, 0.012904059355405204, (11, 1510, 93299, 103560))
Embedding	"80 % column values have their Glove embedding distance to ""africa"" < 5.5"	"values whose Glove embedding distance to ""africa"" > 10.0"	0.9870959406445948	(('embed', 1, 'africa', 0.8, 5.5), ('embed', 10.0), 1.3467424551929712, 0.012904059355405204, (11, 1510, 93140, 103719))
Embedding	"80 % column values have their Glove embedding distance to ""pa"" < 6.0"	"values whose Glove embedding distance to ""pa"" > 11.0"	0.9870511755546184	(('embed', 1, 'pa', 0.8, 6.0), ('embed', 11.0), 1.3429607112436273, 0.012948824445381566, (13, 1699, 93092, 103576))
Embedding	"80 % column values have their Glove embedding distance to ""northeast"" < 5.5"	"values whose Glove embedding distance to ""northeast"" > 7.5"	0.9870239564267504	(('embed', 1, 'northeast', 0.8, 5.5), ('embed', 7.5), 1.53144287475207, 0.012976043573249559, (9, 1304, 110957, 86110))
Embedding	"80 % column values have their Glove embedding distance to ""male"" < 6.5"	"values whose Glove embedding distance to ""male"" > 12.0"	0.9869734225563096	(('embed', 1, 'male', 0.8, 6.5), ('embed', 12.0), 1.3363077281950442, 0.013026577443690414, (20, 2345, 93079, 102936))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""italy"" < 1.1"	"values whose Sentence-BERT embedding distance to ""italy"" > 1.35"	0.9869685994600824	(('sbert', 1, 'italy', 0.8, 1.1), ('sbert', 1.35), 1.0407987421685805, 0.013031400539917627, (12, 1592, 64024, 132752))
Embedding	"80 % column values have their Glove embedding distance to ""norway"" < 5.5"	"values whose Glove embedding distance to ""norway"" > 9.0"	0.9869568911903136	(('embed', 1, 'norway', 0.8, 5.5), ('embed', 9.0), 1.4003306616966886, 0.013043108809686383, (2, 553, 93936, 103889))
CTA	"80 % column values have their Doduo ""country""-classifier scores >= 4"	"values whose Doduo ""country""-classifier scores <= -1.5"""	0.9866816351756644	(('doduo', 'country', 0.8, 4), ('doduo', -1.5), 1.7153620462342907, 0.013318364824335596, (7, 1073, 128345, 68955))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""skilled manual"" < 1.3"	"values whose Sentence-BERT embedding distance to ""skilled manual"" > 1.375"	0.9866143095482	(('sbert', 1, 'skilled manual', 0.8, 1.3), ('sbert', 1.375), 1.1487769980372673, 0.013385690451800079, (85, 7755, 75094, 115446))
Embedding	"80 % column values have their Glove embedding distance to ""mexico"" < 5.5"	"values whose Glove embedding distance to ""mexico"" > 7.0"	0.9865865794163359	(('embed', 1, 'mexico', 0.8, 5.5), ('embed', 7.0), 1.8889019484878176, 0.01341342058366417, (19, 2187, 145455, 50719))
CTA	"80 % column values have their Sherlock ""day""-classifier scores >= 0.2"	"values whose Sherlock ""day""-classifier scores <= 0.01"	0.9864292256011683	(('cta', 'day', 0.8, 0.2), ('cta', 0.01), 2.7227075739399353, 0.013570774398831698, (11, 1435, 194012, 2922))
CTA	"80 % column values have their Sherlock ""day""-classifier scores >= 0.30000000000000004"	"values whose Sherlock ""day""-classifier scores <= 0.005"	0.9864198703294098	(('cta', 'day', 0.8, 0.30000000000000004), ('cta', 0.005), 2.565152078094668, 0.013580129670590234, (11, 1434, 189096, 7839))
CTA	"80 % column values have their Sherlock ""day""-classifier scores >= 0.6"	"values whose Sherlock ""day""-classifier scores <= 0.07"	0.9864011210373264	(('cta', 'day', 0.8, 0.6), ('cta', 0.07), 2.93097699773797, 0.013598878962673686, (11, 1432, 196874, 63))
CTA	"80 % column values have their Sherlock ""day""-classifier scores >= 0.4"	"values whose Sherlock ""day""-classifier scores <= 0.02"	0.9864011210373264	(('cta', 'day', 0.8, 0.4), ('cta', 0.02), 2.8853558666781525, 0.013598878962673686, (11, 1432, 196611, 326))
CTA	"80 % column values have their Sherlock ""day""-classifier scores >= 0.45000000000000007"	"values whose Sherlock ""day""-classifier scores <= 0.07"	0.9864011210373264	(('cta', 'day', 0.8, 0.45000000000000007), ('cta', 0.07), 2.93097699773797, 0.013598878962673686, (11, 1432, 196874, 63))
Embedding	"80 % column values have their Glove embedding distance to ""active"" < 5.5"	"values whose Glove embedding distance to ""active"" > 7.0"	0.9863055917397057	(('embed', 1, 'active', 0.8, 5.5), ('embed', 7.0), 1.7116100189043297, 0.013694408260294319, (49, 4672, 129570, 64089))
Embedding	"80 % column values have their Glove embedding distance to ""russia"" < 6.0"	"values whose Glove embedding distance to ""russia"" > 8.0"	0.9862162206551767	(('embed', 1, 'russia', 0.8, 6.0), ('embed', 8.0), 1.651142906615033, 0.013783779344823333, (17, 1952, 124064, 72347))
Embedding	"80 % column values have their Glove embedding distance to ""declined"" < 5.5"	"values whose Glove embedding distance to ""declined"" > 10.5"	0.9861421760305086	(('embed', 1, 'declined', 0.8, 5.5), ('embed', 10.5), 1.3259817083848555, 0.013857823969491473, (45, 4291, 93073, 100971))
Embedding	"80 % column values have their Glove embedding distance to ""declined"" < 5.5"	"values whose Glove embedding distance to ""declined"" > 12.0"	0.9861421760305086	(('embed', 1, 'declined', 0.8, 5.5), ('embed', 12.0), 1.3257960288818489, 0.013857823969491473, (45, 4291, 93055, 100989))
Embedding	"80 % column values have their Glove embedding distance to ""sun"" < 6.5"	"values whose Glove embedding distance to ""sun"" > 11.5"	0.986056924749996	(('embed', 1, 'sun', 0.8, 6.5), ('embed', 11.5), 1.3394513979656681, 0.013943075250004065, (109, 9308, 92993, 95970))
Embedding	"80 % column values have their Glove embedding distance to ""adult"" < 6.0"	"values whose Glove embedding distance to ""adult"" > 10.0"	0.9860548641082177	(('embed', 1, 'adult', 0.8, 6.0), ('embed', 10.0), 1.3286789711995577, 0.013945135891782251, (22, 2360, 93139, 102859))
Embedding	"80 % column values have their Glove embedding distance to ""adult"" < 6.0"	"values whose Glove embedding distance to ""adult"" > 10.5"	0.9860548641082177	(('embed', 1, 'adult', 0.8, 6.0), ('embed', 10.5), 1.3282192118687357, 0.013945135891782251, (22, 2360, 93094, 102904))
Embedding	"80 % column values have their Glove embedding distance to ""california"" < 6.0"	"values whose Glove embedding distance to ""california"" > 9.5"	0.986051921857658	(('embed', 1, 'california', 0.8, 6.0), ('embed', 9.5), 1.3291007686510694, 0.013948078142341957, (41, 3938, 93476, 100925))
Embedding	"80 % column values have their Glove embedding distance to ""sweden"" < 6.0"	"values whose Glove embedding distance to ""sweden"" > 7.5"	0.9857254666769041	(('embed', 1, 'sweden', 0.8, 6.0), ('embed', 7.5), 1.5421185468051513, 0.014274533323095922, (44, 4085, 114337, 79914))
Embedding	"80 % column values have their Glove embedding distance to ""sunday"" < 3.5"	"values whose Glove embedding distance to ""sunday"" > 5.5"	0.9856366657127763	(('embed', 1, 'sunday', 0.8, 3.5), ('embed', 5.5), 2.270508088132451, 0.014363334287223641, (8, 1086, 174099, 23187))
Embedding	"80 % column values have their Glove embedding distance to ""april"" < 3.0"	"values whose Glove embedding distance to ""april"" > 5.0"	0.9852540895248613	(('embed', 1, 'april', 0.8, 3.0), ('embed', 5.0), 2.300692232860533, 0.014745910475138778, (10, 1233, 176360, 20777))
Embedding	"80 % column values have their Glove embedding distance to ""january"" < 3.5"	"values whose Glove embedding distance to ""january"" > 5.0"	0.9852540895248613	(('embed', 1, 'january', 0.8, 3.5), ('embed', 5.0), 2.3038539705284142, 0.014745910475138778, (10, 1233, 176551, 20586))
Embedding	"80 % column values have their Glove embedding distance to ""march"" < 3.5"	"values whose Glove embedding distance to ""march"" > 5.0"	0.9852540895248613	(('embed', 1, 'march', 0.8, 3.5), ('embed', 5.0), 2.3006757130932476, 0.014745910475138778, (10, 1233, 176359, 20778))
Embedding	"80 % column values have their Glove embedding distance to ""italy"" < 6.0"	"values whose Glove embedding distance to ""italy"" > 10.5"	0.9850811420626723	(('embed', 1, 'italy', 0.8, 6.0), ('embed', 10.5), 1.3169676325968844, 0.014918857937327688, (45, 3982, 93095, 101258))
Embedding	"80 % column values have their Glove embedding distance to ""medium"" < 5.5"	"values whose Glove embedding distance to ""medium"" > 7.0"	0.9850608070918322	(('embed', 1, 'medium', 0.8, 5.5), ('embed', 7.0), 1.7003335249957996, 0.014939192908167843, (4, 680, 126415, 71281))
Embedding	"80 % column values have their Glove embedding distance to ""delivered"" < 5.5"	"values whose Glove embedding distance to ""delivered"" > 9.0"	0.9845668487816834	(('embed', 1, 'delivered', 0.8, 5.5), ('embed', 9.0), 1.3150742815098886, 0.015433151218316524, (64, 5221, 93151, 99944))
Embedding	"80 % column values have their Glove embedding distance to ""caps"" < 5.5"	"values whose Glove embedding distance to ""caps"" > 8.5"	0.9845304003442956	(('embed', 1, 'caps', 0.8, 5.5), ('embed', 8.5), 1.354762995113091, 0.01546959965570439, (5, 747, 93602, 104026))
Pattern	"97 % of values match pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	0.9845068586206793	(('pattern', 1, 'customer 05', '^[a-zA-Z]+ [\\+\\-\\d\\.,]+$', 0.97), ('pattern', 0), 2.941732191506329, 0.015493141379320712, (19, 1890, 196471, 0))
Embedding	"80 % column values have their Glove embedding distance to ""individual"" < 5.0"	"values whose Glove embedding distance to ""individual"" > 6.5"	0.9837648470027799	(('embed', 1, 'individual', 0.8, 5.0), ('embed', 6.5), 1.9683682154170472, 0.016235152997220167, (3, 536, 150365, 47476))
Embedding	"80 % column values have their Glove embedding distance to ""long"" < 6.0"	"values whose Glove embedding distance to ""long"" > 11.0"	0.983713252601282	(('embed', 1, 'long', 0.8, 6.0), ('embed', 11.0), 1.3183895170371591, 0.016286747398718045, (123, 8874, 92985, 96398))
Embedding	"80 % column values have their Glove embedding distance to ""singapore"" < 6.0"	"values whose Glove embedding distance to ""singapore"" > 11.5"	0.9836799767721387	(('embed', 1, 'singapore', 0.8, 6.0), ('embed', 11.5), 1.3065629721028111, 0.016320023227861278, (67, 5136, 93036, 100141))
Embedding	"80 % column values have their Glove embedding distance to ""manager"" < 6.0"	"values whose Glove embedding distance to ""manager"" > 8.5"	0.9836784404346569	(('embed', 1, 'manager', 0.8, 6.0), ('embed', 8.5), 1.4362123555266169, 0.016321559565343112, (18, 1719, 105136, 91507))
Embedding	"80 % column values have their Glove embedding distance to ""manager"" < 6.0"	"values whose Glove embedding distance to ""manager"" > 10.5"	0.9836784404346569	(('embed', 1, 'manager', 0.8, 6.0), ('embed', 10.5), 1.3142058987789866, 0.016321559565343112, (18, 1719, 93148, 103495))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""washington"" < 1.1"	"values whose Sentence-BERT embedding distance to ""washington"" > 1.3250000000000002"	0.9834490550371486	(('sbert', 1, 'washington', 0.8, 1.1), ('sbert', 1.3250000000000002), 1.3639652725637945, 0.01655094496285136, (14, 1400, 97745, 99221))
Embedding	"80 % column values have their Glove embedding distance to ""large"" < 5.0"	"values whose Glove embedding distance to ""large"" > 7.0"	0.9831498077489854	(('embed', 1, 'large', 0.8, 5.0), ('embed', 7.0), 1.8713994744724154, 0.016850192251014598, (5, 685, 143704, 53986))
Embedding	"80 % column values have their Glove embedding distance to ""am"" < 7.0"	"values whose Glove embedding distance to ""am"" > 12.0"	0.9829195438844723	(('embed', 1, 'am', 0.8, 7.0), ('embed', 12.0), 1.3091066012247299, 0.017080456115527696, (117, 8079, 92985, 97199))
CTA	"80 % column values have their Doduo ""team""-classifier scores >= 4"	"values whose Doduo ""team""-classifier scores <= -1.5"""	0.9829130579245953	(('doduo', 'team', 0.8, 4), ('doduo', -1.5), 1.496848698353763, 0.017086942075404787, (16, 1499, 111383, 85482))
CTA	"80 % column values have their Doduo ""status""-classifier scores >= 4"	"values whose Doduo ""status""-classifier scores <= -1.5"""	0.9826738329272131	(('doduo', 'status', 0.8, 4), ('doduo', -1.5), 1.681365866193027, 0.017326167072786846, (1, 322, 120824, 77233))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""jessie"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""jessie"" > 1.35"	0.9826318749289127	(('sbert', 1, 'jessie', 0.8, 1.2000000000000002), ('sbert', 1.35), 1.179951408576677, 0.017368125071087356, (7, 820, 78516, 119037))
CTA	"80 % column values have their Doduo ""region""-classifier scores >= 4"	"values whose Doduo ""region""-classifier scores <= -1"""	0.9825671999648078	(('doduo', 'region', 0.8, 4), ('doduo', -1), 1.7622424222462207, 0.017432800035192254, (1, 320, 128591, 69468))
Embedding	"80 % column values have their Glove embedding distance to ""revenue"" < 5.5"	"values whose Glove embedding distance to ""revenue"" > 12.0"	0.9825224493028637	(('embed', 1, 'revenue', 0.8, 5.5), ('embed', 12.0), 1.3463955322880925, 0.01747755069713635, (4, 580, 93097, 104699))
Embedding	"80 % column values have their Glove embedding distance to ""ontario"" < 5.0"	"values whose Glove embedding distance to ""ontario"" > 8.5"	0.9824047762245339	(('embed', 1, 'ontario', 0.8, 5.0), ('embed', 8.5), 1.3722298473790473, 0.017595223775466063, (3, 494, 94686, 103197))
Embedding	"80 % column values have their Glove embedding distance to ""quarterly"" < 6.0"	"values whose Glove embedding distance to ""quarterly"" > 11.0"	0.9822017627741826	(('embed', 1, 'quarterly', 0.8, 6.0), ('embed', 11.0), 1.5105180151120332, 0.01779823722581745, (0, 212, 93115, 105053))
Embedding	"80 % column values have their Glove embedding distance to ""design"" < 6.0"	"values whose Glove embedding distance to ""design"" > 9.5"	0.9821598212895004	(('embed', 1, 'design', 0.8, 6.0), ('embed', 9.5), 1.3014381311681924, 0.017840178710499633, (28, 2233, 93518, 102601))
Embedding	"80 % column values have their Glove embedding distance to ""sl"" < 5.5"	"values whose Glove embedding distance to ""sl"" > 10.5"	0.9820876693866896	(('embed', 1, 'sl', 0.8, 5.5), ('embed', 10.5), 1.370324409932105, 0.017912330613310476, (2, 401, 93106, 104871))
Embedding	"80 % column values have their Glove embedding distance to ""mi"" < 7.0"	"values whose Glove embedding distance to ""mi"" > 9.5"	0.9820334420665702	(('embed', 1, 'mi', 0.8, 7.0), ('embed', 9.5), 1.2948094701541915, 0.01796655793342983, (66, 4597, 93229, 100488))
Embedding	"80 % column values have their Glove embedding distance to ""education"" < 6.5"	"values whose Glove embedding distance to ""education"" > 10.0"	0.9819325257322373	(('embed', 1, 'education', 0.8, 6.5), ('embed', 10.0), 1.2925143333483629, 0.018067474267762656, (54, 3836, 93153, 101337))
Embedding	"80 % column values have their Glove embedding distance to ""education"" < 6.5"	"values whose Glove embedding distance to ""education"" > 9.5"	0.9819325257322373	(('embed', 1, 'education', 0.8, 6.5), ('embed', 9.5), 1.2970220012643034, 0.018067474267762656, (54, 3836, 93591, 100899))
Embedding	"80 % column values have their Glove embedding distance to ""education"" < 6.5"	"values whose Glove embedding distance to ""education"" > 12.0"	0.9819325257322373	(('embed', 1, 'education', 0.8, 6.5), ('embed', 12.0), 1.2914336043045997, 0.018067474267762656, (54, 3836, 93048, 101442))
Embedding	"80 % column values have their Glove embedding distance to ""education"" < 6.5"	"values whose Glove embedding distance to ""education"" > 10.5"	0.9819325257322373	(('embed', 1, 'education', 0.8, 6.5), ('embed', 10.5), 1.2920717550926692, 0.018067474267762656, (54, 3836, 93110, 101380))
CTA	"80 % column values have their Doduo ""state""-classifier scores >= 4.5"	"values whose Doduo ""state""-classifier scores <= -1.5"""	0.9818776146037409	(('doduo', 'state', 0.8, 4.5), ('doduo', -1.5), 1.9127138959568883, 0.01812238539625907, (8, 858, 149060, 48454))
Embedding	"80 % column values have their Glove embedding distance to ""disagree"" < 5.5"	"values whose Glove embedding distance to ""disagree"" > 7.0"	0.9818656958784299	(('embed', 1, 'disagree', 0.8, 5.5), ('embed', 7.0), 2.517903174220862, 0.01813430412157008, (0, 208, 179517, 18655))
CTA	"80 % column values have their Doduo ""state""-classifier scores >= 4"	"values whose Doduo ""state""-classifier scores <= -1.5"""	0.9814928692349392	(('doduo', 'state', 0.8, 4), ('doduo', -1.5), 1.9074516733421532, 0.018507130765060782, (9, 910, 149059, 48402))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""ukraine"" < 1.0"	"values whose Sentence-BERT embedding distance to ""ukraine"" > 1.3"	0.9814530355001014	(('sbert', 1, 'ukraine', 0.8, 1.0), ('sbert', 1.3), 1.8354738773136532, 0.018546964499898524, (6, 695, 141829, 55850))
